-1.800266	-109.181766-13.500000	-7.500000
-1.943060	-108.445485-13.500000	-6.750000
-2.085854	-107.709204-13.500000	-6.000000
-2.228648	-106.972922-13.500000	-5.250000
-2.371441	-106.236641-13.500000	-4.500000
-2.514235	-105.500360-13.500000	-3.750000
-2.657029	-104.764079-13.500000	-3.000000
-2.799823	-104.027798-13.500000	-2.250000
-2.942617	-103.291517-13.500000	-1.500000
-3.085411	-102.555236-13.500000	-0.750000
-3.228205	-101.818955-13.500000	0.000000
-3.370999	-101.082673-13.500000	0.750000
-3.513793	-100.346392-13.500000	1.500000
-3.656587	-99.610111-13.500000	2.250000
-3.799381	-98.873830-13.500000	3.000000
-3.942175	-98.137549-13.500000	3.750000
-4.084968	-97.401268-13.500000	4.500000
-4.227762	-96.664987-13.500000	5.250000
-4.370556	-95.928705-13.500000	6.000000
-4.513350	-95.192424-13.500000	6.750000
-4.656144	-94.456143-13.500000	7.500000
-4.798938	-93.719862-13.500000	8.250000
-4.941732	-92.983581-13.500000	9.000000
-5.084526	-92.247300-13.500000	9.750000
-5.227320	-91.511019-13.500000	10.500000
-5.370114	-90.774738-13.500000	11.250000
-5.512908	-90.038456-13.500000	12.000000
-5.655701	-89.302175-13.500000	12.750000
-5.798495	-88.565894-13.500000	13.500000
-5.941289	-87.829613-13.500000	14.250000
-6.084083	-87.093332-13.500000	15.000000
-6.226877	-86.357051-13.500000	15.750000
-6.369671	-85.620770-13.500000	16.500000
-6.512465	-84.884489-13.500000	17.250000
-6.655259	-84.148207-13.500000	18.000000
-6.798053	-83.411926-13.500000	18.750000
-6.940847	-82.675645-13.500000	19.500000
-7.083641	-81.939364-13.500000	20.250000
-7.226435	-81.203083-13.500000	21.000000
-7.369228	-80.466802-13.500000	21.750000
-7.512022	-79.730521-13.500000	22.500000
-7.654816	-78.994240-13.500000	23.250000
-7.797610	-78.257958-13.500000	24.000000
2.077481	-125.237157-12.750000	-24.000000
1.934688	-124.500876-12.750000	-23.250000
1.791894	-123.764594-12.750000	-22.500000
1.649100	-123.028313-12.750000	-21.750000
1.506306	-122.292032-12.750000	-21.000000
1.363512	-121.555751-12.750000	-20.250000
1.220718	-120.819470-12.750000	-19.500000
1.077924	-120.083189-12.750000	-18.750000
0.935130	-119.346908-12.750000	-18.000000
0.792336	-118.610627-12.750000	-17.250000
0.649542	-117.874345-12.750000	-16.500000
0.506748	-117.138064-12.750000	-15.750000
0.363955	-116.401783-12.750000	-15.000000
0.221161	-115.665502-12.750000	-14.250000
0.078367	-114.929221-12.750000	-13.500000
-0.064427	-114.192940-12.750000	-12.750000
-0.207221	-113.456659-12.750000	-12.000000
-0.350015	-112.720377-12.750000	-11.250000
-0.492809	-111.984096-12.750000	-10.500000
-0.635603	-111.247815-12.750000	-9.750000
-0.778397	-110.511534-12.750000	-9.000000
-0.921191	-109.775253-12.750000	-8.250000
-1.063985	-109.038972-12.750000	-7.500000
-1.206779	-108.302691-12.750000	-6.750000
-1.349572	-107.566410-12.750000	-6.000000
-1.492366	-106.830128-12.750000	-5.250000
-1.635160	-106.093847-12.750000	-4.500000
-1.777954	-105.357566-12.750000	-3.750000
-1.920748	-104.621285-12.750000	-3.000000
-2.063542	-103.885004-12.750000	-2.250000
-2.206336	-103.148723-12.750000	-1.500000
-2.349130	-102.412442-12.750000	-0.750000
-2.491924	-101.676161-12.750000	0.000000
-2.634718	-100.939879-12.750000	0.750000
-2.777512	-100.203598-12.750000	1.500000
-2.920306	-99.467317-12.750000	2.250000
-3.063099	-98.731036-12.750000	3.000000
-3.205893	-97.994755-12.750000	3.750000
-3.348687	-97.258474-12.750000	4.500000
-3.491481	-96.522193-12.750000	5.250000
-3.634275	-95.785912-12.750000	6.000000
-3.777069	-95.049630-12.750000	6.750000
-3.919863	-94.313349-12.750000	7.500000
-4.062657	-93.577068-12.750000	8.250000
-4.205451	-92.840787-12.750000	9.000000
-4.348245	-92.104506-12.750000	9.750000
-4.491039	-91.368225-12.750000	10.500000
-4.633833	-90.631944-12.750000	11.250000
-4.776626	-89.895663-12.750000	12.000000
-4.919420	-89.159381-12.750000	12.750000
-5.062214	-88.423100-12.750000	13.500000
-5.205008	-87.686819-12.750000	14.250000
-5.347802	-86.950538-12.750000	15.000000
-5.490596	-86.214257-12.750000	15.750000
-5.633390	-85.477976-12.750000	16.500000
-5.776184	-84.741695-12.750000	17.250000
-5.918978	-84.005414-12.750000	18.000000
-6.061772	-83.269132-12.750000	18.750000
-6.204566	-82.532851-12.750000	19.500000
-6.347360	-81.796570-12.750000	20.250000
-6.490153	-81.060289-12.750000	21.000000
-6.632947	-80.324008-12.750000	21.750000
-6.775741	-79.587727-12.750000	22.500000
-6.918535	-78.851446-12.750000	23.250000
-7.061329	-78.115165-12.750000	24.000000
-7.204123	-77.378883-12.750000	24.750000
-7.346917	-76.642602-12.750000	25.500000
-7.489711	-75.906321-12.750000	26.250000
-7.632505	-75.170040-12.750000	27.000000
2.813763	-125.094363-12.000000	-24.000000
2.670969	-124.358082-12.000000	-23.250000
2.528175	-123.621800-12.000000	-22.500000
2.385381	-122.885519-12.000000	-21.750000
2.242587	-122.149238-12.000000	-21.000000
2.099793	-121.412957-12.000000	-20.250000
1.956999	-120.676676-12.000000	-19.500000
1.814205	-119.940395-12.000000	-18.750000
1.671411	-119.204114-12.000000	-18.000000
1.528617	-118.467833-12.000000	-17.250000
1.385823	-117.731551-12.000000	-16.500000
1.243030	-116.995270-12.000000	-15.750000
1.100236	-116.258989-12.000000	-15.000000
0.957442	-115.522708-12.000000	-14.250000
0.814648	-114.786427-12.000000	-13.500000
0.671854	-114.050146-12.000000	-12.750000
0.529060	-113.313865-12.000000	-12.000000
0.386266	-112.577584-12.000000	-11.250000
0.243472	-111.841302-12.000000	-10.500000
0.100678	-111.105021-12.000000	-9.750000
-0.042116	-110.368740-12.000000	-9.000000
-0.184910	-109.632459-12.000000	-8.250000
-0.327704	-108.896178-12.000000	-7.500000
-0.470497	-108.159897-12.000000	-6.750000
-0.613291	-107.423616-12.000000	-6.000000
-0.756085	-106.687335-12.000000	-5.250000
-0.898879	-105.951053-12.000000	-4.500000
-1.041673	-105.214772-12.000000	-3.750000
-1.184467	-104.478491-12.000000	-3.000000
-1.327261	-103.742210-12.000000	-2.250000
-1.470055	-103.005929-12.000000	-1.500000
-1.612849	-102.269648-12.000000	-0.750000
-1.755643	-101.533367-12.000000	0.000000
-1.898437	-100.797086-12.000000	0.750000
-2.041231	-100.060804-12.000000	1.500000
-2.184024	-99.324523-12.000000	2.250000
-2.326818	-98.588242-12.000000	3.000000
-2.469612	-97.851961-12.000000	3.750000
-2.612406	-97.115680-12.000000	4.500000
-2.755200	-96.379399-12.000000	5.250000
-2.897994	-95.643118-12.000000	6.000000
-3.040788	-94.906837-12.000000	6.750000
-3.183582	-94.170555-12.000000	7.500000
-3.326376	-93.434274-12.000000	8.250000
-3.469170	-92.697993-12.000000	9.000000
-3.611964	-91.961712-12.000000	9.750000
-3.754757	-91.225431-12.000000	10.500000
-3.897551	-90.489150-12.000000	11.250000
-4.040345	-89.752869-12.000000	12.000000
-4.183139	-89.016588-12.000000	12.750000
-4.325933	-88.280306-12.000000	13.500000
-4.468727	-87.544025-12.000000	14.250000
-4.611521	-86.807744-12.000000	15.000000
-4.754315	-86.071463-12.000000	15.750000
-4.897109	-85.335182-12.000000	16.500000
-5.039903	-84.598901-12.000000	17.250000
-5.182697	-83.862620-12.000000	18.000000
-5.325491	-83.126339-12.000000	18.750000
-5.468284	-82.390057-12.000000	19.500000
-5.611078	-81.653776-12.000000	20.250000
-5.753872	-80.917495-12.000000	21.000000
-5.896666	-80.181214-12.000000	21.750000
-6.039460	-79.444933-12.000000	22.500000
-6.182254	-78.708652-12.000000	23.250000
-6.325048	-77.972371-12.000000	24.000000
-6.467842	-77.236089-12.000000	24.750000
-6.610636	-76.499808-12.000000	25.500000
-6.753430	-75.763527-12.000000	26.250000
-6.896224	-75.027246-12.000000	27.000000
-7.039018	-74.290965-12.000000	27.750000
3.550044	-124.951569-11.250000	-24.000000
3.407250	-124.215288-11.250000	-23.250000
3.264456	-123.479007-11.250000	-22.500000
3.121662	-122.742725-11.250000	-21.750000
2.978868	-122.006444-11.250000	-21.000000
2.836074	-121.270163-11.250000	-20.250000
2.693280	-120.533882-11.250000	-19.500000
2.550486	-119.797601-11.250000	-18.750000
2.407692	-119.061320-11.250000	-18.000000
2.264899	-118.325039-11.250000	-17.250000
2.122105	-117.588758-11.250000	-16.500000
1.979311	-116.852476-11.250000	-15.750000
1.836517	-116.116195-11.250000	-15.000000
1.693723	-115.379914-11.250000	-14.250000
1.550929	-114.643633-11.250000	-13.500000
1.408135	-113.907352-11.250000	-12.750000
1.265341	-113.171071-11.250000	-12.000000
1.122547	-112.434790-11.250000	-11.250000
0.979753	-111.698509-11.250000	-10.500000
0.836959	-110.962227-11.250000	-9.750000
0.694165	-110.225946-11.250000	-9.000000
0.551372	-109.489665-11.250000	-8.250000
0.408578	-108.753384-11.250000	-7.500000
0.265784	-108.017103-11.250000	-6.750000
0.122990	-107.280822-11.250000	-6.000000
-0.019804	-106.544541-11.250000	-5.250000
-0.162598	-105.808260-11.250000	-4.500000
-0.305392	-105.071978-11.250000	-3.750000
-0.448186	-104.335697-11.250000	-3.000000
-0.590980	-103.599416-11.250000	-2.250000
-0.733774	-102.863135-11.250000	-1.500000
-0.876568	-102.126854-11.250000	-0.750000
-1.019362	-101.390573-11.250000	0.000000
-1.162155	-100.654292-11.250000	0.750000
-1.304949	-99.918011-11.250000	1.500000
-1.447743	-99.181729-11.250000	2.250000
-1.590537	-98.445448-11.250000	3.000000
-1.733331	-97.709167-11.250000	3.750000
-1.876125	-96.972886-11.250000	4.500000
-2.018919	-96.236605-11.250000	5.250000
-2.161713	-95.500324-11.250000	6.000000
-2.304507	-94.764043-11.250000	6.750000
-2.447301	-94.027761-11.250000	7.500000
-2.590095	-93.291480-11.250000	8.250000
-2.732889	-92.555199-11.250000	9.000000
-2.875682	-91.818918-11.250000	9.750000
-3.018476	-91.082637-11.250000	10.500000
-3.161270	-90.346356-11.250000	11.250000
-3.304064	-89.610075-11.250000	12.000000
-3.446858	-88.873794-11.250000	12.750000
-3.589652	-88.137512-11.250000	13.500000
-3.732446	-87.401231-11.250000	14.250000
-3.875240	-86.664950-11.250000	15.000000
-4.018034	-85.928669-11.250000	15.750000
-4.160828	-85.192388-11.250000	16.500000
-4.303622	-84.456107-11.250000	17.250000
-4.446416	-83.719826-11.250000	18.000000
-4.589209	-82.983545-11.250000	18.750000
-4.732003	-82.247263-11.250000	19.500000
-4.874797	-81.510982-11.250000	20.250000
-5.017591	-80.774701-11.250000	21.000000
-5.160385	-80.038420-11.250000	21.750000
-5.303179	-79.302139-11.250000	22.500000
-5.445973	-78.565858-11.250000	23.250000
-5.588767	-77.829577-11.250000	24.000000
-5.731561	-77.093296-11.250000	24.750000
-5.874355	-76.357014-11.250000	25.500000
-6.017149	-75.620733-11.250000	26.250000
-6.159943	-74.884452-11.250000	27.000000
-6.302736	-74.148171-11.250000	27.750000
4.286325	-124.808775-10.500000	-24.000000
4.143531	-124.072494-10.500000	-23.250000
4.000737	-123.336213-10.500000	-22.500000
3.857943	-122.599932-10.500000	-21.750000
3.715149	-121.863650-10.500000	-21.000000
3.572355	-121.127369-10.500000	-20.250000
3.429561	-120.391088-10.500000	-19.500000
3.286767	-119.654807-10.500000	-18.750000
3.143974	-118.918526-10.500000	-18.000000
3.001180	-118.182245-10.500000	-17.250000
2.858386	-117.445964-10.500000	-16.500000
2.715592	-116.709683-10.500000	-15.750000
2.572798	-115.973401-10.500000	-15.000000
2.430004	-115.237120-10.500000	-14.250000
2.287210	-114.500839-10.500000	-13.500000
2.144416	-113.764558-10.500000	-12.750000
2.001622	-113.028277-10.500000	-12.000000
1.858828	-112.291996-10.500000	-11.250000
1.716034	-111.555715-10.500000	-10.500000
1.573240	-110.819433-10.500000	-9.750000
1.430447	-110.083152-10.500000	-9.000000
1.287653	-109.346871-10.500000	-8.250000
1.144859	-108.610590-10.500000	-7.500000
1.002065	-107.874309-10.500000	-6.750000
0.859271	-107.138028-10.500000	-6.000000
0.716477	-106.401747-10.500000	-5.250000
0.573683	-105.665466-10.500000	-4.500000
0.430889	-104.929184-10.500000	-3.750000
0.288095	-104.192903-10.500000	-3.000000
0.145301	-103.456622-10.500000	-2.250000
0.002507	-102.720341-10.500000	-1.500000
-0.140287	-101.984060-10.500000	-0.750000
-0.283080	-101.247779-10.500000	0.000000
-0.425874	-100.511498-10.500000	0.750000
-0.568668	-99.775217-10.500000	1.500000
-0.711462	-99.038935-10.500000	2.250000
-0.854256	-98.302654-10.500000	3.000000
-0.997050	-97.566373-10.500000	3.750000
-1.139844	-96.830092-10.500000	4.500000
-1.282638	-96.093811-10.500000	5.250000
-1.425432	-95.357530-10.500000	6.000000
-1.568226	-94.621249-10.500000	6.750000
-1.711020	-93.884968-10.500000	7.500000
-1.853813	-93.148686-10.500000	8.250000
-1.996607	-92.412405-10.500000	9.000000
-2.139401	-91.676124-10.500000	9.750000
-2.282195	-90.939843-10.500000	10.500000
-2.424989	-90.203562-10.500000	11.250000
-2.567783	-89.467281-10.500000	12.000000
-2.710577	-88.731000-10.500000	12.750000
-2.853371	-87.994719-10.500000	13.500000
-2.996165	-87.258437-10.500000	14.250000
-3.138959	-86.522156-10.500000	15.000000
-3.281753	-85.785875-10.500000	15.750000
-3.424547	-85.049594-10.500000	16.500000
-3.567340	-84.313313-10.500000	17.250000
-3.710134	-83.577032-10.500000	18.000000
-3.852928	-82.840751-10.500000	18.750000
-3.995722	-82.104470-10.500000	19.500000
-4.138516	-81.368188-10.500000	20.250000
-4.281310	-80.631907-10.500000	21.000000
-4.424104	-79.895626-10.500000	21.750000
-4.566898	-79.159345-10.500000	22.500000
-4.709692	-78.423064-10.500000	23.250000
-4.852486	-77.686783-10.500000	24.000000
-4.995280	-76.950502-10.500000	24.750000
-5.138074	-76.214221-10.500000	25.500000
-5.280867	-75.477939-10.500000	26.250000
-5.423661	-74.741658-10.500000	27.000000
-5.566455	-74.005377-10.500000	27.750000
5.022606	-124.665981-9.750000	-24.000000
4.879812	-123.929700-9.750000	-23.250000
4.737018	-123.193419-9.750000	-22.500000
4.594224	-122.457138-9.750000	-21.750000
4.451430	-121.720856-9.750000	-21.000000
4.308636	-120.984575-9.750000	-20.250000
4.165843	-120.248294-9.750000	-19.500000
4.023049	-119.512013-9.750000	-18.750000
3.880255	-118.775732-9.750000	-18.000000
3.737461	-118.039451-9.750000	-17.250000
3.594667	-117.303170-9.750000	-16.500000
3.451873	-116.566889-9.750000	-15.750000
3.309079	-115.830607-9.750000	-15.000000
3.166285	-115.094326-9.750000	-14.250000
3.023491	-114.358045-9.750000	-13.500000
2.880697	-113.621764-9.750000	-12.750000
2.737903	-112.885483-9.750000	-12.000000
2.595109	-112.149202-9.750000	-11.250000
2.452316	-111.412921-9.750000	-10.500000
2.309522	-110.676640-9.750000	-9.750000
2.166728	-109.940358-9.750000	-9.000000
2.023934	-109.204077-9.750000	-8.250000
1.881140	-108.467796-9.750000	-7.500000
1.738346	-107.731515-9.750000	-6.750000
1.595552	-106.995234-9.750000	-6.000000
1.452758	-106.258953-9.750000	-5.250000
1.309964	-105.522672-9.750000	-4.500000
1.167170	-104.786391-9.750000	-3.750000
1.024376	-104.050109-9.750000	-3.000000
0.881582	-103.313828-9.750000	-2.250000
0.738789	-102.577547-9.750000	-1.500000
0.595995	-101.841266-9.750000	-0.750000
0.453201	-101.104985-9.750000	0.000000
0.310407	-100.368704-9.750000	0.750000
0.167613	-99.632423-9.750000	1.500000
0.024819	-98.896142-9.750000	2.250000
-0.117975	-98.159860-9.750000	3.000000
-0.260769	-97.423579-9.750000	3.750000
-0.403563	-96.687298-9.750000	4.500000
-0.546357	-95.951017-9.750000	5.250000
-0.689151	-95.214736-9.750000	6.000000
-0.831945	-94.478455-9.750000	6.750000
-0.974738	-93.742174-9.750000	7.500000
-1.117532	-93.005893-9.750000	8.250000
-1.260326	-92.269611-9.750000	9.000000
-1.403120	-91.533330-9.750000	9.750000
-1.545914	-90.797049-9.750000	10.500000
-1.688708	-90.060768-9.750000	11.250000
-1.831502	-89.324487-9.750000	12.000000
-1.974296	-88.588206-9.750000	12.750000
-2.117090	-87.851925-9.750000	13.500000
-2.259884	-87.115644-9.750000	14.250000
-2.402678	-86.379362-9.750000	15.000000
-2.545472	-85.643081-9.750000	15.750000
-2.688265	-84.906800-9.750000	16.500000
-2.831059	-84.170519-9.750000	17.250000
-2.973853	-83.434238-9.750000	18.000000
-3.116647	-82.697957-9.750000	18.750000
-3.259441	-81.961676-9.750000	19.500000
-3.402235	-81.225395-9.750000	20.250000
-3.545029	-80.489113-9.750000	21.000000
-3.687823	-79.752832-9.750000	21.750000
-3.830617	-79.016551-9.750000	22.500000
-3.973411	-78.280270-9.750000	23.250000
-4.116205	-77.543989-9.750000	24.000000
-4.258999	-76.807708-9.750000	24.750000
-4.401792	-76.071427-9.750000	25.500000
-4.544586	-75.335145-9.750000	26.250000
-4.687380	-74.598864-9.750000	27.000000
-4.830174	-73.862583-9.750000	27.750000
5.758887	-124.523187-9.000000	-24.000000
5.616093	-123.786906-9.000000	-23.250000
5.473299	-123.050625-9.000000	-22.500000
5.330505	-122.314344-9.000000	-21.750000
5.187711	-121.578063-9.000000	-21.000000
5.044918	-120.841781-9.000000	-20.250000
4.902124	-120.105500-9.000000	-19.500000
4.759330	-119.369219-9.000000	-18.750000
4.616536	-118.632938-9.000000	-18.000000
4.473742	-117.896657-9.000000	-17.250000
4.330948	-117.160376-9.000000	-16.500000
4.188154	-116.424095-9.000000	-15.750000
4.045360	-115.687814-9.000000	-15.000000
3.902566	-114.951532-9.000000	-14.250000
3.759772	-114.215251-9.000000	-13.500000
3.616978	-113.478970-9.000000	-12.750000
3.474184	-112.742689-9.000000	-12.000000
3.331391	-112.006408-9.000000	-11.250000
3.188597	-111.270127-9.000000	-10.500000
3.045803	-110.533846-9.000000	-9.750000
2.903009	-109.797565-9.000000	-9.000000
2.760215	-109.061283-9.000000	-8.250000
2.617421	-108.325002-9.000000	-7.500000
2.474627	-107.588721-9.000000	-6.750000
2.331833	-106.852440-9.000000	-6.000000
2.189039	-106.116159-9.000000	-5.250000
2.046245	-105.379878-9.000000	-4.500000
1.903451	-104.643597-9.000000	-3.750000
1.760657	-103.907316-9.000000	-3.000000
1.617864	-103.171034-9.000000	-2.250000
1.475070	-102.434753-9.000000	-1.500000
1.332276	-101.698472-9.000000	-0.750000
1.189482	-100.962191-9.000000	0.000000
1.046688	-100.225910-9.000000	0.750000
0.903894	-99.489629-9.000000	1.500000
0.761100	-98.753348-9.000000	2.250000
0.618306	-98.017067-9.000000	3.000000
0.475512	-97.280785-9.000000	3.750000
0.332718	-96.544504-9.000000	4.500000
0.189924	-95.808223-9.000000	5.250000
0.047131	-95.071942-9.000000	6.000000
-0.095663	-94.335661-9.000000	6.750000
-0.238457	-93.599380-9.000000	7.500000
-0.381251	-92.863099-9.000000	8.250000
-0.524045	-92.126817-9.000000	9.000000
-0.666839	-91.390536-9.000000	9.750000
-0.809633	-90.654255-9.000000	10.500000
-0.952427	-89.917974-9.000000	11.250000
-1.095221	-89.181693-9.000000	12.000000
-1.238015	-88.445412-9.000000	12.750000
-1.380809	-87.709131-9.000000	13.500000
-1.523603	-86.972850-9.000000	14.250000
-1.666396	-86.236568-9.000000	15.000000
-1.809190	-85.500287-9.000000	15.750000
-1.951984	-84.764006-9.000000	16.500000
-2.094778	-84.027725-9.000000	17.250000
-2.237572	-83.291444-9.000000	18.000000
-2.380366	-82.555163-9.000000	18.750000
-2.523160	-81.818882-9.000000	19.500000
-2.665954	-81.082601-9.000000	20.250000
-2.808748	-80.346319-9.000000	21.000000
-2.951542	-79.610038-9.000000	21.750000
-3.094336	-78.873757-9.000000	22.500000
-3.237130	-78.137476-9.000000	23.250000
-3.379923	-77.401195-9.000000	24.000000
-3.522717	-76.664914-9.000000	24.750000
-3.665511	-75.928633-9.000000	25.500000
-3.808305	-75.192352-9.000000	26.250000
-3.951099	-74.456070-9.000000	27.000000
6.495168	-124.380393-8.250000	-24.000000
6.352374	-123.644112-8.250000	-23.250000
6.209580	-122.907831-8.250000	-22.500000
6.066787	-122.171550-8.250000	-21.750000
5.923993	-121.435269-8.250000	-21.000000
5.781199	-120.698988-8.250000	-20.250000
5.638405	-119.962706-8.250000	-19.500000
5.495611	-119.226425-8.250000	-18.750000
5.352817	-118.490144-8.250000	-18.000000
5.210023	-117.753863-8.250000	-17.250000
5.067229	-117.017582-8.250000	-16.500000
4.924435	-116.281301-8.250000	-15.750000
4.781641	-115.545020-8.250000	-15.000000
4.638847	-114.808739-8.250000	-14.250000
4.496053	-114.072457-8.250000	-13.500000
4.353260	-113.336176-8.250000	-12.750000
4.210466	-112.599895-8.250000	-12.000000
4.067672	-111.863614-8.250000	-11.250000
3.924878	-111.127333-8.250000	-10.500000
3.782084	-110.391052-8.250000	-9.750000
3.639290	-109.654771-8.250000	-9.000000
3.496496	-108.918489-8.250000	-8.250000
3.353702	-108.182208-8.250000	-7.500000
3.210908	-107.445927-8.250000	-6.750000
3.068114	-106.709646-8.250000	-6.000000
2.925320	-105.973365-8.250000	-5.250000
2.782526	-105.237084-8.250000	-4.500000
2.639733	-104.500803-8.250000	-3.750000
2.496939	-103.764522-8.250000	-3.000000
2.354145	-103.028240-8.250000	-2.250000
2.211351	-102.291959-8.250000	-1.500000
2.068557	-101.555678-8.250000	-0.750000
1.925763	-100.819397-8.250000	0.000000
1.782969	-100.083116-8.250000	0.750000
1.640175	-99.346835-8.250000	1.500000
1.497381	-98.610554-8.250000	2.250000
1.354587	-97.874273-8.250000	3.000000
1.211793	-97.137991-8.250000	3.750000
1.068999	-96.401710-8.250000	4.500000
0.926206	-95.665429-8.250000	5.250000
0.783412	-94.929148-8.250000	6.000000
0.640618	-94.192867-8.250000	6.750000
0.497824	-93.456586-8.250000	7.500000
0.355030	-92.720305-8.250000	8.250000
0.212236	-91.984024-8.250000	9.000000
0.069442	-91.247742-8.250000	9.750000
-0.073352	-90.511461-8.250000	10.500000
-0.216146	-89.775180-8.250000	11.250000
-0.358940	-89.038899-8.250000	12.000000
-0.501734	-88.302618-8.250000	12.750000
-0.644528	-87.566337-8.250000	13.500000
-0.787321	-86.830056-8.250000	14.250000
-0.930115	-86.093775-8.250000	15.000000
-1.072909	-85.357493-8.250000	15.750000
-1.215703	-84.621212-8.250000	16.500000
-1.358497	-83.884931-8.250000	17.250000
-1.501291	-83.148650-8.250000	18.000000
-1.644085	-82.412369-8.250000	18.750000
-1.786879	-81.676088-8.250000	19.500000
-1.929673	-80.939807-8.250000	20.250000
-2.072467	-80.203526-8.250000	21.000000
-2.215261	-79.467244-8.250000	21.750000
-2.358055	-78.730963-8.250000	22.500000
-2.500848	-77.994682-8.250000	23.250000
-2.643642	-77.258401-8.250000	24.000000
-2.786436	-76.522120-8.250000	24.750000
-2.929230	-75.785839-8.250000	25.500000
-3.072024	-75.049558-8.250000	26.250000
-3.214818	-74.313277-8.250000	27.000000
7.231449	-124.237599-7.500000	-24.000000
7.088655	-123.501318-7.500000	-23.250000
6.945862	-122.765037-7.500000	-22.500000
6.803068	-122.028756-7.500000	-21.750000
6.660274	-121.292475-7.500000	-21.000000
6.517480	-120.556194-7.500000	-20.250000
6.374686	-119.819912-7.500000	-19.500000
6.231892	-119.083631-7.500000	-18.750000
6.089098	-118.347350-7.500000	-18.000000
5.946304	-117.611069-7.500000	-17.250000
5.803510	-116.874788-7.500000	-16.500000
5.660716	-116.138507-7.500000	-15.750000
5.517922	-115.402226-7.500000	-15.000000
5.375128	-114.665945-7.500000	-14.250000
5.232335	-113.929663-7.500000	-13.500000
5.089541	-113.193382-7.500000	-12.750000
4.946747	-112.457101-7.500000	-12.000000
4.803953	-111.720820-7.500000	-11.250000
4.661159	-110.984539-7.500000	-10.500000
4.518365	-110.248258-7.500000	-9.750000
4.375571	-109.511977-7.500000	-9.000000
4.232777	-108.775696-7.500000	-8.250000
4.089983	-108.039414-7.500000	-7.500000
3.947189	-107.303133-7.500000	-6.750000
3.804395	-106.566852-7.500000	-6.000000
3.661601	-105.830571-7.500000	-5.250000
3.518808	-105.094290-7.500000	-4.500000
3.376014	-104.358009-7.500000	-3.750000
3.233220	-103.621728-7.500000	-3.000000
3.090426	-102.885447-7.500000	-2.250000
2.947632	-102.149165-7.500000	-1.500000
2.804838	-101.412884-7.500000	-0.750000
2.662044	-100.676603-7.500000	0.000000
2.519250	-99.940322-7.500000	0.750000
2.376456	-99.204041-7.500000	1.500000
2.233662	-98.467760-7.500000	2.250000
2.090868	-97.731479-7.500000	3.000000
1.948075	-96.995198-7.500000	3.750000
1.805281	-96.258916-7.500000	4.500000
1.662487	-95.522635-7.500000	5.250000
1.519693	-94.786354-7.500000	6.000000
1.376899	-94.050073-7.500000	6.750000
1.234105	-93.313792-7.500000	7.500000
1.091311	-92.577511-7.500000	8.250000
0.948517	-91.841230-7.500000	9.000000
0.805723	-91.104949-7.500000	9.750000
0.662929	-90.368667-7.500000	10.500000
0.520135	-89.632386-7.500000	11.250000
0.377341	-88.896105-7.500000	12.000000
0.234548	-88.159824-7.500000	12.750000
0.091754	-87.423543-7.500000	13.500000
-0.051040	-86.687262-7.500000	14.250000
-0.193834	-85.950981-7.500000	15.000000
-0.336628	-85.214700-7.500000	15.750000
-0.479422	-84.478418-7.500000	16.500000
-0.622216	-83.742137-7.500000	17.250000
-0.765010	-83.005856-7.500000	18.000000
-0.907804	-82.269575-7.500000	18.750000
-1.050598	-81.533294-7.500000	19.500000
-1.193392	-80.797013-7.500000	20.250000
-1.336186	-80.060732-7.500000	21.000000
-1.478979	-79.324451-7.500000	21.750000
-1.621773	-78.588169-7.500000	22.500000
-1.764567	-77.851888-7.500000	23.250000
-1.907361	-77.115607-7.500000	24.000000
-2.050155	-76.379326-7.500000	24.750000
-2.192949	-75.643045-7.500000	25.500000
-2.335743	-74.906764-7.500000	26.250000
-2.478537	-74.170483-7.500000	27.000000
7.967731	-124.094805-6.750000	-24.000000
7.824937	-123.358524-6.750000	-23.250000
7.682143	-122.622243-6.750000	-22.500000
7.539349	-121.885962-6.750000	-21.750000
7.396555	-121.149681-6.750000	-21.000000
7.253761	-120.413400-6.750000	-20.250000
7.110967	-119.677119-6.750000	-19.500000
6.968173	-118.940837-6.750000	-18.750000
6.825379	-118.204556-6.750000	-18.000000
6.682585	-117.468275-6.750000	-17.250000
6.539791	-116.731994-6.750000	-16.500000
6.396997	-115.995713-6.750000	-15.750000
6.254204	-115.259432-6.750000	-15.000000
6.111410	-114.523151-6.750000	-14.250000
5.968616	-113.786870-6.750000	-13.500000
5.825822	-113.050588-6.750000	-12.750000
5.683028	-112.314307-6.750000	-12.000000
5.540234	-111.578026-6.750000	-11.250000
5.397440	-110.841745-6.750000	-10.500000
5.254646	-110.105464-6.750000	-9.750000
5.111852	-109.369183-6.750000	-9.000000
4.969058	-108.632902-6.750000	-8.250000
4.826264	-107.896621-6.750000	-7.500000
4.683470	-107.160339-6.750000	-6.750000
4.540677	-106.424058-6.750000	-6.000000
4.397883	-105.687777-6.750000	-5.250000
4.255089	-104.951496-6.750000	-4.500000
4.112295	-104.215215-6.750000	-3.750000
3.969501	-103.478934-6.750000	-3.000000
3.826707	-102.742653-6.750000	-2.250000
3.683913	-102.006372-6.750000	-1.500000
3.541119	-101.270090-6.750000	-0.750000
3.398325	-100.533809-6.750000	0.000000
3.255531	-99.797528-6.750000	0.750000
3.112737	-99.061247-6.750000	1.500000
2.969943	-98.324966-6.750000	2.250000
2.827150	-97.588685-6.750000	3.000000
